qid,template,gold_size,pool_k,model,retrieved_size,candidate_size,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard
529,_ that are also _ but not _,154,1000,exact_constraint_verifier,100,1000,0.032467532467532464,0.12987012987012986,0.6493506493506493,1.0,1.0,1.0,1.0,0.154,1.0,0.2668977469670711,0.154
530,_ that are also _ but not _,160,1000,BM25,100,1000,0.0,0.0,0.0125,0.02,0.0,0.0,0.017578368423729805,0.16,1.0,0.2758620689655173,0.16
530,_ that are also _ but not _,160,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.01875,0.075,0.44375,0.71,0.6164336326286644,0.6166748592245306,0.7056432353021406,0.16,1.0,0.2758620689655173,0.16
530,_ that are also _ but not _,160,1000,exact_constraint_verifier,100,1000,0.03125,0.125,0.625,1.0,1.0,1.0,1.0,0.16,1.0,0.2758620689655173,0.16
531,_ that are also _ but not _,152,1000,BM25,100,1000,0.0,0.019736842105263157,0.2894736842105263,0.44,0.0,0.09995343441476538,0.37449052204491745,0.152,1.0,0.2638888888888889,0.152
531,_ that are also _ but not _,152,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.006578947368421052,0.08552631578947369,0.5921052631578947,0.9,0.14606834984270645,0.513772677078369,0.8091829501562324,0.152,1.0,0.2638888888888889,0.152
531,_ that are also _ but not _,152,1000,exact_constraint_verifier,100,1000,0.03289473684210526,0.13157894736842105,0.6578947368421053,1.0,1.0,1.0,1.0,0.152,1.0,0.2638888888888889,0.152
532,_ that are also _ but not _,159,1000,BM25,100,1000,0.0,0.0440251572327044,0.2830188679245283,0.45,0.0,0.28170893526804014,0.4080936256291308,0.159,1.0,0.274374460742019,0.159
532,_ that are also _ but not _,159,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.012578616352201259,0.1069182389937107,0.5345911949685535,0.85,0.34519134224686937,0.7257666251714822,0.8099106419171062,0.159,1.0,0.274374460742019,0.159
532,_ that are also _ but not _,159,1000,exact_constraint_verifier,100,1000,0.031446540880503145,0.12578616352201258,0.6289308176100629,1.0,1.0,1.0,1.0,0.159,1.0,0.274374460742019,0.159
533,_ that are also _ but not _,162,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,1.0,0.278829604130809,0.162
533,_ that are also _ but not _,162,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.030864197530864196,0.11728395061728394,0.5925925925925926,0.96,1.0,0.9665625086152865,0.9626801604340897,0.162,1.0,0.278829604130809,0.162
533,_ that are also _ but not _,162,1000,exact_constraint_verifier,100,1000,0.030864197530864196,0.12345679012345678,0.6172839506172839,1.0,1.0,1.0,1.0,0.162,1.0,0.278829604130809,0.162
534,_ that are also _ but not _,152,1000,BM25,100,1000,0.0,0.07236842105263158,0.5986842105263158,0.91,0.0,0.3956914309269467,0.7968116248965796,0.152,1.0,0.2638888888888889,0.152
534,_ that are also _ but not _,152,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.019736842105263157,0.09868421052631579,0.5789473684210527,0.88,0.4468535299918563,0.6383035726361102,0.8219904582138846,0.152,1.0,0.2638888888888889,0.152
534,_ that are also _ but not _,152,1000,exact_constraint_verifier,100,1000,0.03289473684210526,0.13157894736842105,0.6578947368421053,1.0,1.0,1.0,1.0,0.152,1.0,0.2638888888888889,0.152
535,_ that are also _ but not _,156,1000,BM25,100,1000,0.0,0.07692307692307693,0.48717948717948717,0.76,0.0,0.4462871139015638,0.6847833537860227,0.156,1.0,0.2698961937716263,0.156
535,_ that are also _ but not _,156,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.08333333333333333,0.5512820512820513,0.86,0.0,0.4942330029624515,0.7757401316102027,0.156,1.0,0.2698961937716263,0.156
535,_ that are also _ but not _,156,1000,exact_constraint_verifier,100,1000,0.03205128205128205,0.1282051282051282,0.6410256410256411,1.0,1.0,1.0,1.0,0.156,1.0,0.2698961937716263,0.156
536,_ that are also _ but not _,161,1000,BM25,100,1000,0.0,0.024844720496894408,0.32298136645962733,0.52,0.0,0.13672172219681183,0.4425575529687214,0.161,1.0,0.27734711455641686,0.161
536,_ that are also _ but not _,161,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.012422360248447204,0.09316770186335403,0.4720496894409938,0.76,0.36005461457723403,0.6496119729066809,0.7158048298035448,0.161,1.0,0.27734711455641686,0.161
536,_ that are also _ but not _,161,1000,exact_constraint_verifier,100,1000,0.031055900621118012,0.12422360248447205,0.6211180124223602,1.0,1.0,1.0,1.0,0.161,1.0,0.27734711455641686,0.161
537,_ that are also _ but not _,156,1000,BM25,100,1000,0.00641025641025641,0.057692307692307696,0.3269230769230769,0.51,0.13120507751234178,0.34075876933583404,0.4622416979148654,0.156,1.0,0.2698961937716263,0.156
537,_ that are also _ but not _,156,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.02564102564102564,0.12179487179487179,0.6346153846153846,0.99,0.8687949224876582,0.9450514119280141,0.9815244812071757,0.156,1.0,0.2698961937716263,0.156
537,_ that are also _ but not _,156,1000,exact_constraint_verifier,100,1000,0.03205128205128205,0.1282051282051282,0.6410256410256411,1.0,1.0,1.0,1.0,0.156,1.0,0.2698961937716263,0.156
538,_ that are also _ but not _,158,1000,BM25,100,1000,0.0,0.056962025316455694,0.34177215189873417,0.54,0.0,0.32056967928407515,0.47149674088991933,0.158,1.0,0.27288428324697755,0.158
538,_ that are also _ but not _,158,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.06962025316455696,0.3987341772151899,0.63,0.0,0.4184240508766938,0.5763082189314166,0.158,1.0,0.27288428324697755,0.158
538,_ that are also _ but not _,158,1000,exact_constraint_verifier,100,1000,0.03164556962025317,0.12658227848101267,0.6329113924050633,1.0,1.0,1.0,1.0,0.158,1.0,0.27288428324697755,0.158
539,_ that are also _ but not _,151,1000,BM25,100,1000,0.0,0.046357615894039736,0.3509933774834437,0.53,0.0,0.2667666716658054,0.4627610884514467,0.151,1.0,0.262380538662033,0.151
539,_ that are also _ but not _,151,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.006622516556291391,0.07947019867549669,0.46357615894039733,0.7,0.16958010263680806,0.4985425538388865,0.6541460257866922,0.151,1.0,0.262380538662033,0.151
539,_ that are also _ but not _,151,1000,exact_constraint_verifier,100,1000,0.033112582781456956,0.13245033112582782,0.6622516556291391,1.0,1.0,1.0,1.0,0.151,1.0,0.262380538662033,0.151
540,_ that are also _ but not _,155,1000,BM25,100,1000,0.0,0.03225806451612903,0.33548387096774196,0.52,0.0,0.17318219448313193,0.44299522978647526,0.155,1.0,0.2683982683982684,0.155
540,_ that are also _ but not _,155,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03225806451612903,0.12258064516129032,0.5741935483870968,0.89,1.0,0.9676617088516801,0.9075202250729613,0.155,1.0,0.2683982683982684,0.155
540,_ that are also _ but not _,155,1000,exact_constraint_verifier,100,1000,0.03225806451612903,0.12903225806451613,0.6451612903225806,1.0,1.0,1.0,1.0,0.155,1.0,0.2683982683982684,0.155
541,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.0,0.05,0.05,0.0,0.0,0.040692092481251475,0.1,1.0,0.18181818181818182,0.1
541,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.05,0.2,0.95,0.95,1.0,1.0,0.9612954739109701,0.1,1.0,0.18181818181818182,0.1
541,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
542,_ that are also _ but not _,97,1000,BM25,100,1000,0.0,0.020618556701030927,0.23711340206185566,0.23711340206185566,0.0,0.07248603762339259,0.19887676453311479,0.092,0.9484536082474226,0.16773017319963535,0.09154228855721393
542,_ that are also _ but not _,97,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.041237113402061855,0.13402061855670103,0.5051546391752577,0.5051546391752577,0.830419897363192,0.69691918788983,0.5495798923799069,0.092,0.9484536082474226,0.16773017319963535,0.09154228855721393
542,_ that are also _ but not _,97,1000,exact_constraint_verifier,92,1000,0.05154639175257732,0.20618556701030927,0.9484536082474226,0.9484536082474226,1.0,1.0,0.9629361428168411,0.092,0.9484536082474226,0.16773017319963535,0.09154228855721393
543,_ that are also _ but not _,99,1000,BM25,100,1000,0.0,0.0707070707070707,0.4444444444444444,0.4444444444444444,0.0,0.25809915509378695,0.39993858879290556,0.099,1.0,0.18016378525932666,0.099
543,_ that are also _ but not _,99,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.04040404040404041,0.15151515151515152,0.8787878787878788,0.8787878787878788,0.7860137352654724,0.7421359102372485,0.8527872887137442,0.099,1.0,0.18016378525932666,0.099
543,_ that are also _ but not _,99,1000,exact_constraint_verifier,99,1000,0.050505050505050504,0.20202020202020202,1.0,1.0,1.0,1.0,1.0,0.099,1.0,0.18016378525932666,0.099
544,_ that are also _ but not _,96,1000,BM25,100,1000,0.0,0.0,0.052083333333333336,0.052083333333333336,0.0,0.0,0.04405212747085653,0.096,1.0,0.1751824817518248,0.096
544,_ that are also _ but not _,96,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.052083333333333336,0.19791666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9603789329441843,0.9292663600891212,0.096,1.0,0.1751824817518248,0.096
544,_ that are also _ but not _,96,1000,exact_constraint_verifier,96,1000,0.052083333333333336,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,0.096,1.0,0.1751824817518248,0.096
545,_ that are also _ but not _,97,1000,BM25,100,1000,0.0,0.041237113402061855,0.23711340206185566,0.23711340206185566,0.0,0.14089465024772435,0.20563581734025663,0.097,1.0,0.17684594348222427,0.097
545,_ that are also _ but not _,97,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.030927835051546393,0.16494845360824742,0.8865979381443299,0.8865979381443299,0.5296347172140421,0.7185816616368694,0.8407608940649628,0.097,1.0,0.17684594348222427,0.097
545,_ that are also _ but not _,97,1000,exact_constraint_verifier,97,1000,0.05154639175257732,0.20618556701030927,1.0,1.0,1.0,1.0,1.0,0.097,1.0,0.17684594348222427,0.097
546,_ that are also _ but not _,99,1000,BM25,100,1000,0.0,0.050505050505050504,0.36363636363636365,0.36363636363636365,0.0,0.18245784500253093,0.312425834563227,0.099,1.0,0.18016378525932666,0.099
546,_ that are also _ but not _,99,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.050505050505050504,0.1919191919191919,0.8787878787878788,0.8787878787878788,1.0,0.961615361834617,0.8977223713488663,0.099,1.0,0.18016378525932666,0.099
546,_ that are also _ but not _,99,1000,exact_constraint_verifier,99,1000,0.050505050505050504,0.20202020202020202,1.0,1.0,1.0,1.0,1.0,0.099,1.0,0.18016378525932666,0.099
547,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.06,0.32,0.32,0.0,0.22508717259949548,0.2941188547772103,0.1,1.0,0.18181818181818182,0.1
547,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03,0.17,0.89,0.89,0.4468535299918563,0.7319863851744604,0.8474037438796901,0.1,1.0,0.18181818181818182,0.1
547,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
548,_ that are also _ but not _,99,1000,BM25,100,1000,0.020202020202020204,0.06060606060606061,0.41414141414141414,0.41414141414141414,0.27727342735504823,0.26686693817549784,0.3883479820242871,0.099,1.0,0.18016378525932666,0.099
548,_ that are also _ but not _,99,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.030303030303030304,0.16161616161616163,0.7676767676767676,0.7676767676767676,0.4912596920895758,0.6935859450598654,0.7485039548666108,0.099,1.0,0.18016378525932666,0.099
548,_ that are also _ but not _,99,1000,exact_constraint_verifier,99,1000,0.050505050505050504,0.20202020202020202,1.0,1.0,1.0,1.0,1.0,0.099,1.0,0.18016378525932666,0.099
549,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.11,0.77,0.77,0.0,0.4290599668359704,0.6895868533540302,0.1,1.0,0.18181818181818182,0.1
549,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.02,0.15,0.63,0.63,0.30078518014914984,0.6214380397416986,0.6203282772830285,0.1,1.0,0.18181818181818182,0.1
549,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
550,_ that are also _ but not _,81,1000,BM25,100,1000,0.0,0.04938271604938271,0.4074074074074074,0.4074074074074074,0.0,0.15082246549605746,0.3401300984043085,0.081,1.0,0.1498612395929695,0.081
550,_ that are also _ but not _,81,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.06172839506172839,0.2345679012345679,0.7654320987654321,0.7654320987654321,1.0,0.9626932496335553,0.8096800370826008,0.081,1.0,0.1498612395929695,0.081
550,_ that are also _ but not _,81,1000,exact_constraint_verifier,81,1000,0.06172839506172839,0.24691358024691357,1.0,1.0,1.0,1.0,1.0,0.081,1.0,0.1498612395929695,0.081
551,_ that are also _ but not _,99,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.494949494949495,0.089171974522293,0.04666666666666667
551,_ that are also _ but not _,99,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.020202020202020204,0.1414141414141414,0.4444444444444444,0.4444444444444444,0.4703652827859579,0.6574219736931574,0.48940940231453794,0.049,0.494949494949495,0.089171974522293,0.04666666666666667
551,_ that are also _ but not _,99,1000,exact_constraint_verifier,49,1000,0.050505050505050504,0.20202020202020202,0.494949494949495,0.494949494949495,1.0,1.0,0.6119466660464061,0.049,0.494949494949495,0.089171974522293,0.04666666666666667
552,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.13,0.87,0.87,0.0,0.48325838704365004,0.7750998148036585,0.1,1.0,0.18181818181818182,0.1
552,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.01,0.12,0.66,0.66,0.14606834984270645,0.504205305424941,0.6262123115967163,0.1,1.0,0.18181818181818182,0.1
552,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
553,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.05,0.44,0.44,0.0,0.17471567300614252,0.38490707640270033,0.1,1.0,0.18181818181818182,0.1
553,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03,0.15,0.68,0.68,0.4912596920895758,0.6607209744922884,0.6739646812583927,0.1,1.0,0.18181818181818182,0.1
553,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
554,_ that are also _ but not _,97,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,_ that are also _ but not _,97,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,_ that are also _ but not _,97,1000,exact_constraint_verifier,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,_ that are also _ but not _,100,1000,BM25,100,1000,0.0,0.03,0.35,0.35,0.0,0.0986407531006103,0.29021324529719517,0.1,1.0,0.18181818181818182,0.1
555,_ that are also _ but not _,100,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.1,0.81,0.81,0.0,0.38266655500380525,0.7192128332501838,0.1,1.0,0.18181818181818182,0.1
555,_ that are also _ but not _,100,1000,exact_constraint_verifier,100,1000,0.05,0.2,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,0.1
556,_ that are also _ but not _,98,1000,BM25,100,1000,0.0,0.05102040816326531,0.42857142857142855,0.42857142857142855,0.0,0.2101419202887068,0.3815076770148879,0.098,1.0,0.1785063752276867,0.098
556,_ that are also _ but not _,98,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.05102040816326531,0.19387755102040816,0.9489795918367347,0.9489795918367347,1.0,0.9494043170253829,0.9466131059534061,0.098,1.0,0.1785063752276867,0.098
556,_ that are also _ but not _,98,1000,exact_constraint_verifier,98,1000,0.05102040816326531,0.20408163265306123,1.0,1.0,1.0,1.0,1.0,0.098,1.0,0.1785063752276867,0.098
557,_ that are also _ but not _,96,1000,BM25,100,1000,0.0,0.0625,0.40625,0.40625,0.0,0.2102466838713715,0.3495747785218349,0.096,1.0,0.1751824817518248,0.096
557,_ that are also _ but not _,96,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.010416666666666666,0.125,0.8229166666666666,0.8229166666666666,0.14606834984270645,0.4653171019181115,0.7456914245129378,0.096,1.0,0.1751824817518248,0.096
557,_ that are also _ but not _,96,1000,exact_constraint_verifier,96,1000,0.052083333333333336,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,0.096,1.0,0.1751824817518248,0.096
558,_ that are also _ but not _,97,1000,BM25,100,1000,0.0,0.020618556701030927,0.25773195876288657,0.25773195876288657,0.0,0.07824613498638522,0.21872774037822018,0.097,1.0,0.17684594348222427,0.097
558,_ that are also _ but not _,97,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.05154639175257732,0.18556701030927836,0.8865979381443299,0.8865979381443299,1.0,0.9020576371474971,0.8961856847361445,0.097,1.0,0.17684594348222427,0.097
558,_ that are also _ but not _,97,1000,exact_constraint_verifier,97,1000,0.05154639175257732,0.20618556701030927,1.0,1.0,1.0,1.0,1.0,0.097,1.0,0.17684594348222427,0.097
559,_ that are also _ but not _,99,1000,BM25,100,1000,0.0,0.050505050505050504,0.3838383838383838,0.3838383838383838,0.0,0.18428905876143978,0.348294182887677,0.099,1.0,0.18016378525932666,0.099
559,_ that are also _ but not _,99,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.030303030303030304,0.1414141414141414,0.797979797979798,0.797979797979798,0.4468535299918563,0.594422955266142,0.7455350539168571,0.099,1.0,0.18016378525932666,0.099
559,_ that are also _ but not _,99,1000,exact_constraint_verifier,99,1000,0.050505050505050504,0.20202020202020202,1.0,1.0,1.0,1.0,1.0,0.099,1.0,0.18016378525932666,0.099
560,_ that are also _ but not _,142,1000,BM25,100,1000,0.028169014084507043,0.13380281690140844,0.6971830985915493,0.99,0.6608397947263839,0.8579599603663427,0.95224147673918,0.142,1.0,0.2486865148861646,0.142
560,_ that are also _ but not _,142,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.035211267605633804,0.14084507042253522,0.6971830985915493,0.99,1.0,1.0,0.9919790143335538,0.142,1.0,0.2486865148861646,0.142
560,_ that are also _ but not _,142,1000,exact_constraint_verifier,100,1000,0.035211267605633804,0.14084507042253522,0.704225352112676,1.0,1.0,1.0,1.0,0.142,1.0,0.2486865148861646,0.142
561,_ that are also _ but not _,140,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.5642857142857143,0.1385964912280702,0.07445805843543826
561,_ that are also _ but not _,140,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.02857142857142857,0.18571428571428572,0.26,0.0,0.14104338810621223,0.2385635080885379,0.079,0.5642857142857143,0.1385964912280702,0.07445805843543826
561,_ that are also _ but not _,140,1000,exact_constraint_verifier,79,1000,0.03571428571428571,0.14285714285714285,0.5642857142857143,0.79,1.0,1.0,0.8457782151541908,0.079,0.5642857142857143,0.1385964912280702,0.07445805843543826
562,_ that are also _ but not _,137,1000,BM25,100,1000,0.0,0.014598540145985401,0.051094890510948905,0.07,0.0,0.09540432657628878,0.07356319124559947,0.137,1.0,0.24098504837291118,0.137
562,_ that are also _ but not _,137,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0364963503649635,0.145985401459854,0.7226277372262774,0.99,1.0,1.0,0.9923791048329653,0.137,1.0,0.24098504837291118,0.137
562,_ that are also _ but not _,137,1000,exact_constraint_verifier,100,1000,0.0364963503649635,0.145985401459854,0.7299270072992701,1.0,1.0,1.0,1.0,0.137,1.0,0.24098504837291118,0.137
563,_ that are also _ but not _,128,1000,BM25,100,1000,0.0078125,0.0625,0.25,0.32,0.3391602052736161,0.4214882406333071,0.3452928320960401,0.128,1.0,0.22695035460992907,0.128
563,_ that are also _ but not _,128,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0390625,0.15625,0.734375,0.94,1.0,1.0,0.9518380474896352,0.128,1.0,0.22695035460992907,0.128
563,_ that are also _ but not _,128,1000,exact_constraint_verifier,100,1000,0.0390625,0.15625,0.78125,1.0,1.0,1.0,1.0,0.128,1.0,0.22695035460992907,0.128
564,_ that are also _ but not _,132,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3787878787878788,0.08833922261484099,0.04621072088724584
564,_ that are also _ but not _,132,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.030303030303030304,0.2196969696969697,0.29,0.0,0.1511715235688836,0.2653616981165725,0.05,0.3787878787878788,0.08833922261484099,0.04621072088724584
564,_ that are also _ but not _,132,1000,exact_constraint_verifier,50,1000,0.03787878787878788,0.15151515151515152,0.3787878787878788,0.5,1.0,1.0,0.6159766672539755,0.05,0.3787878787878788,0.08833922261484099,0.04621072088724584
565,_ that are also _ but not _,133,1000,BM25,100,1000,0.0,0.015037593984962405,0.20300751879699247,0.27,0.0,0.06708846384718838,0.22262978220120896,0.133,1.0,0.23477493380406003,0.133
565,_ that are also _ but not _,133,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.007518796992481203,0.05263157894736842,0.39097744360902253,0.52,0.14606834984270645,0.2969127414847443,0.47630646006743355,0.133,1.0,0.23477493380406003,0.133
565,_ that are also _ but not _,133,1000,exact_constraint_verifier,100,1000,0.03759398496240601,0.15037593984962405,0.7518796992481203,1.0,1.0,1.0,1.0,0.133,1.0,0.23477493380406003,0.133
566,_ that are also _ but not _,141,1000,BM25,100,1000,0.0,0.0070921985815602835,0.0851063829787234,0.12,0.0,0.03475017269886857,0.10307886817355517,0.141,1.0,0.2471516213847502,0.141
566,_ that are also _ but not _,141,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03546099290780142,0.1347517730496454,0.6666666666666666,0.94,1.0,0.9603789329441843,0.9492995110852164,0.141,1.0,0.2471516213847502,0.141
566,_ that are also _ but not _,141,1000,exact_constraint_verifier,100,1000,0.03546099290780142,0.14184397163120568,0.7092198581560284,1.0,1.0,1.0,1.0,0.141,1.0,0.2471516213847502,0.141
567,_ that are also _ but not _,136,1000,BM25,100,1000,0.0,0.0661764705882353,0.25735294117647056,0.35,0.0,0.3742188450920581,0.33733083397214136,0.136,1.0,0.23943661971830985,0.136
567,_ that are also _ but not _,136,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03676470588235294,0.14705882352941177,0.7058823529411765,0.96,1.0,1.0,0.9705612797755822,0.136,1.0,0.23943661971830985,0.136
567,_ that are also _ but not _,136,1000,exact_constraint_verifier,100,1000,0.03676470588235294,0.14705882352941177,0.7352941176470589,1.0,1.0,1.0,1.0,0.136,1.0,0.23943661971830985,0.136
568,_ that are also _ but not _,108,1000,BM25,100,1000,0.0,0.046296296296296294,0.2037037037037037,0.22,0.0,0.2031231299839418,0.20480904719993281,0.108,1.0,0.19494584837545126,0.108
568,_ that are also _ but not _,108,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.037037037037037035,0.1574074074074074,0.7314814814814815,0.79,0.8687949224876582,0.8603927566974144,0.8067926825080759,0.108,1.0,0.19494584837545126,0.108
568,_ that are also _ but not _,108,1000,exact_constraint_verifier,100,1000,0.046296296296296294,0.18518518518518517,0.9259259259259259,1.0,1.0,1.0,1.0,0.108,1.0,0.19494584837545126,0.108
569,_ that are also _ but not _,141,1000,BM25,100,1000,0.0,0.05673758865248227,0.24822695035460993,0.35,0.0,0.3057238306483248,0.3272563306166311,0.141,1.0,0.2471516213847502,0.141
569,_ that are also _ but not _,141,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.028368794326241134,0.10638297872340426,0.48226950354609927,0.68,0.830419897363192,0.7576202794723241,0.6994487856468685,0.141,1.0,0.2471516213847502,0.141
569,_ that are also _ but not _,141,1000,exact_constraint_verifier,100,1000,0.03546099290780142,0.14184397163120568,0.7092198581560284,1.0,1.0,1.0,1.0,0.141,1.0,0.2471516213847502,0.141
570,_ that are also _ but not _,115,1000,BM25,100,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,1.0,0.2062780269058296,0.115
570,_ that are also _ but not _,115,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.034782608695652174,0.14782608695652175,0.8,0.92,0.830419897363192,0.8558451693189197,0.9117693067886599,0.115,1.0,0.2062780269058296,0.115
570,_ that are also _ but not _,115,1000,exact_constraint_verifier,100,1000,0.043478260869565216,0.17391304347826086,0.8695652173913043,1.0,1.0,1.0,1.0,0.115,1.0,0.2062780269058296,0.115
571,_ that are also _ but not _,121,1000,BM25,100,1000,0.0,0.008264462809917356,0.09090909090909091,0.11,0.0,0.03343749138471349,0.09279379368059897,0.055,0.45454545454545453,0.09812667261373773,0.051594746716697934
571,_ that are also _ but not _,121,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.03305785123966942,0.12396694214876033,0.4380165289256198,0.53,0.8539316501572937,0.7802349541155441,0.6033413915343819,0.055,0.45454545454545453,0.09812667261373773,0.051594746716697934
571,_ that are also _ but not _,121,1000,exact_constraint_verifier,55,1000,0.04132231404958678,0.1652892561983471,0.45454545454545453,0.55,1.0,1.0,0.6574759088227389,0.055,0.45454545454545453,0.09812667261373773,0.051594746716697934
572,_ that are also _ but not _,132,1000,BM25,100,1000,0.0,0.03787878787878788,0.2878787878787879,0.38,0.0,0.18701035052599946,0.33109574751274196,0.132,1.0,0.2332155477031802,0.132
572,_ that are also _ but not _,132,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.007575757575757576,0.21212121212121213,0.28,0.0,0.03475017269886857,0.22588956427426118,0.132,1.0,0.2332155477031802,0.132
572,_ that are also _ but not _,132,1000,exact_constraint_verifier,100,1000,0.03787878787878788,0.15151515151515152,0.7575757575757576,1.0,1.0,1.0,1.0,0.132,1.0,0.2332155477031802,0.132
573,_ that are also _ but not _,156,1000,BM25,100,1000,0.0,0.07051282051282051,0.5064102564102564,0.79,0.0,0.3956914309269467,0.6959967254992779,0.156,1.0,0.2698961937716263,0.156
573,_ that are also _ but not _,156,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.0,0.05128205128205128,0.42948717948717946,0.67,0.0,0.313515283095752,0.5884271690317009,0.156,1.0,0.2698961937716263,0.156
573,_ that are also _ but not _,156,1000,exact_constraint_verifier,100,1000,0.03205128205128205,0.1282051282051282,0.6410256410256411,1.0,1.0,1.0,1.0,0.156,1.0,0.2698961937716263,0.156
574,_ that are also _ but not _,126,1000,BM25,100,1000,0.0,0.023809523809523808,0.21428571428571427,0.27,0.0,0.0986407531006103,0.23456274161285184,0.126,1.0,0.2238010657193606,0.126
574,_ that are also _ but not _,126,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.023809523809523808,0.1349206349206349,0.7301587301587301,0.92,0.6548086577531307,0.8106254811229989,0.8919804344764447,0.126,1.0,0.2238010657193606,0.126
574,_ that are also _ but not _,126,1000,exact_constraint_verifier,100,1000,0.03968253968253968,0.15873015873015872,0.7936507936507936,1.0,1.0,1.0,1.0,0.126,1.0,0.2238010657193606,0.126
